Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Medical,,Transported to Hospital,No,,181 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,00:13,,,01/01/2018,UCLA 2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,181 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,00:14,,,01/01/2018,UCLA 2018.pdf,1
,,DISTURBANCE,,Report,Yes,,COLLINS DR,Marlborough,,,Marlborough PD,,01:15,,,01/01/2018,UCLA 2018.pdf,1
,,Medical,,Transported to Hospital,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,01:16,,,01/01/2018,UCLA 2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,01:17,,,01/01/2018,UCLA 2018.pdf,1
,,Medical,,Transported to Hospital,No,,24 STEVENS ST Apt. #2NDFL,Marlborough,,,Marlborough PD,,01:24,,,01/01/2018,UCLA 2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,24 STEVENS ST Apt. #2ND F,Marlborough,,,Marlborough PD,,01:25,,,01/01/2018,UCLA 2018.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,753 FOREST ST Apt. #500,Marlborough,,,Marlborough PD,,01:44,,,01/01/2018,UCLA 2018.pdf,1
,,DISTURBANCE,,Report,Yes,,58 GIBBONS ST Apt. #1,Marlborough,,,Marlborough PD,,01:47,,,01/01/2018,UCLA 2018.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,93 BROADMEADOW RD,Marlborough,,,Marlborough PD,,02:12,,,01/01/2018,UCLA 2018.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,753 FOREST ST Apt. #500,Marlborough,,,Marlborough PD,,02:17,,,01/01/2018,UCLA 2018.pdf,1
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,47 CRYSTAL BROOK WAY Apt. #F,Marlborough,,,Marlborough PD,,02:23,,,01/01/2018,UCLA 2018.pdf,1
,,DISTURBANCE,,Report,Yes,,165 COLLINS DR,Marlborough,,,Marlborough PD,,02:30,,,01/01/2018,UCLA 2018.pdf,1
,,MOTOR VEHICLE STOP,,Building Checked/Secured,No,,106 MAIN ST,Marlborough,,,Marlborough PD,,02:51,,,01/01/2018,UCLA 2018.pdf,1
,,Motor vehicle accident I,,Services Rendered- FD,No,,204 ESSEX ST,Marlborough,,,Marlborough PD,,03:56,,,01/01/2018,UCLA 2018.pdf,1
