Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,70 BOLTON ST @ 15 RICE ST,Marlborough,,,Marlborough PD,,07:01,,,01/29/2021,Call_Log_January_29_2021_to_February_1_2021.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,400 MAPLE ST,Marlborough,,,Marlborough PD,,07:05,,,01/29/2021,Call_Log_January_29_2021_to_February_1_2021.pdf,1
,,AUTO THEFT,,Report,Yes,,181 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,07:33,,,01/29/2021,Call_Log_January_29_2021_to_February_1_2021.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:26,,,01/29/2021,Call_Log_January_29_2021_to_February_1_2021.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,197 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,08:53,,,01/29/2021,Call_Log_January_29_2021_to_February_1_2021.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,54 SOUTH BOLTON ST,Marlborough,,,Marlborough PD,,09:09,,,01/29/2021,Call_Log_January_29_2021_to_February_1_2021.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,61 FLORENCE ST,Marlborough,,,Marlborough PD,,09:28,,,01/29/2021,Call_Log_January_29_2021_to_February_1_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #134,Marlborough,,,Marlborough PD,,10:07,,,01/29/2021,Call_Log_January_29_2021_to_February_1_2021.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #134,Marlborough,,,Marlborough PD,,10:08,,,01/29/2021,Call_Log_January_29_2021_to_February_1_2021.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,554 BOSTON POST ROAD EAST Apt. #B,Marlborough,,,Marlborough PD,,10:19,,,01/29/2021,Call_Log_January_29_2021_to_February_1_2021.pdf,1
,,Medical,,Medical Assistance Rendered,No,,87 ASHLEY LN,Marlborough,,,Marlborough PD,,10:34,,,01/29/2021,Call_Log_January_29_2021_to_February_1_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,87 ASHLEY LN,Marlborough,,,Marlborough PD,,10:34,,,01/29/2021,Call_Log_January_29_2021_to_February_1_2021.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,133 SOUTH BOLTON ST @ 95 MAPLE ST,Marlborough,,,Marlborough PD,,10:35,,,01/29/2021,Call_Log_January_29_2021_to_February_1_2021.pdf,1
,,Medical,,Medical Assistance Rendered,No,,99 PLEASANT ST Apt. #212,Marlborough,,,Marlborough PD,,10:42,,,01/29/2021,Call_Log_January_29_2021_to_February_1_2021.pdf,1
