Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,910 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,07:44,,,01/31/2022,Call_Log_January_31_2022_to_February_4_2022.pdf,1
,,Medical,,Transported to Hospital,No,,181 BOSTON POST ROAD EAST Apt. #66A,Marlborough,,,Marlborough PD,,08:05,,,01/31/2022,Call_Log_January_31_2022_to_February_4_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,181 BOSTON POST ROAD EAST Apt. #66A,Marlborough,,,Marlborough PD,,08:06,,,01/31/2022,Call_Log_January_31_2022_to_February_4_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,441 LAKESIDE AVE @ 1 LANDRY DR,Marlborough,,,Marlborough PD,,08:16,,,01/31/2022,Call_Log_January_31_2022_to_February_4_2022.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:33,,,01/31/2022,Call_Log_January_31_2022_to_February_4_2022.pdf,1
,,Ambulance Assist,,Report,Yes,,400 HEMENWAY ST Apt. #125,Marlborough,,,Marlborough PD,,09:52,,,01/31/2022,Call_Log_January_31_2022_to_February_4_2022.pdf,1
,,Ambulance Only,,Transported to Hospital,No,,400 HEMENWAY ST Apt. #125,Marlborough,,,Marlborough PD,,09:53,,,01/31/2022,Call_Log_January_31_2022_to_February_4_2022.pdf,1
,,Medical,,Transported to Hospital,No,,121 NORTHBORO ROAD EAST Apt. #128,Marlborough,,,Marlborough PD,,09:55,,,01/31/2022,Call_Log_January_31_2022_to_February_4_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,09:56,,,01/31/2022,Call_Log_January_31_2022_to_February_4_2022.pdf,1
,,Motor Vehicle Accident I I,,Transported to Hospital,No,,RT495 S (63A) RAMP TO 20W,Marlborough,,,Marlborough PD,,10:22,,,01/31/2022,Call_Log_January_31_2022_to_February_4_2022.pdf,1
,,Medical,,Services Rendered- FD,No,,30 MAPLE ST Apt. #B,Marlborough,,,Marlborough PD,,10:39,,,01/31/2022,Call_Log_January_31_2022_to_February_4_2022.pdf,1
