Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,67 SETTLERS LN,Marlborough,,,Marlborough PD,,00:03,,,01/01/2017,UCLA 2017.pdf,1
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,74 HIGHLAND ST,Marlborough,,,Marlborough PD,,00:04,,,01/01/2017,UCLA 2017.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,[HUD] 227 WHITE POND RD,Marlborough,,,Marlborough PD,,00:11,,,01/01/2017,UCLA 2017.pdf,1
,,SERVE WARRANT,,Services Rendered- PD,No,,49 SCHOFIELD DR,Marlborough,,,Marlborough PD,,00:14,,,01/01/2017,UCLA 2017.pdf,1
,,Medical,,Medical Assistance Rendered,No,,56 HEATHERWOOD DR,Marlborough,,,Marlborough PD,,00:16,,,01/01/2017,UCLA 2017.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,277 BOSTON POST ROAD WEST Apt. #204,Marlborough,,,Marlborough PD,,00:37,,,01/01/2017,UCLA 2017.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,276 MAIN ST,Marlborough,,,Marlborough PD,,00:54,,,01/01/2017,UCLA 2017.pdf,1
,,DISTURBANCE,,Arrest(s) Made,Yes,17-1-AR,273A WEST MAIN ST,Marlborough,,,Marlborough PD,,02:07,,,01/01/2017,UCLA 2017.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,290 BOLTON ST @ 400 HUDSON ST,Marlborough,,,Marlborough PD,,02:39,,,01/01/2017,UCLA 2017.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,GRANGER BLVD @ WEST MAIN ST,Marlborough,,,Marlborough PD,,02:44,,,01/01/2017,UCLA 2017.pdf,1
,,DISTURBANCE,,Report,Yes,,26 BRIARWOOD LN,Marlborough,,,Marlborough PD,,02:53,,,01/01/2017,UCLA 2017.pdf,1
,,DISTURBANCE,,Report,Yes,,178 BOSTON POST ROAD EAST Apt. #6,Marlborough,,,Marlborough PD,,03:13,,,01/01/2017,UCLA 2017.pdf,1
,,MOTOR VEHICLE STOP,,CRIMINAL COMPLAINT,Yes,,799 FARM RD,Marlborough,,,Marlborough PD,,03:59,,,01/01/2017,UCLA 2017.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,201 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,04:29,,,01/01/2017,UCLA 2017.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #165,Marlborough,,,Marlborough PD,,04:55,,,01/01/2017,UCLA 2017.pdf,1
,,Medical,,Transported to Hospital,No,,400 HEMENWAY ST Apt. #165,Marlborough,,,Marlborough PD,,04:56,,,01/01/2017,UCLA 2017.pdf,1
,,ASSIST CITIZEN,,Unfounded,No,,139 LAKESIDE AVE,Marlborough,,,Marlborough PD,,05:28,,,01/01/2017,UCLA 2017.pdf,1
,,DPW Called Out,,Services Rendered- PD,No,,860 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,05:47,,,01/01/2017,UCLA 2017.pdf,2
,,DPW Called Out,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,06:23,,,01/01/2017,UCLA 2017.pdf,2
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,99 PLEASANT ST Apt. #3W,Marlborough,,,Marlborough PD,,06:35,,,01/01/2017,UCLA 2017.pdf,2
,,SUSPICIOUS ACTIVITY,,Building Checked/Secured,No,,74 HIGHLAND ST,Marlborough,,,Marlborough PD,,06:55,,,01/01/2017,UCLA 2017.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,290 BOLTON ST @ 400 HUDSON ST,Marlborough,,,Marlborough PD,,07:28,,,01/01/2017,UCLA 2017.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,451 BOLTON ST,Marlborough,,,Marlborough PD,,07:34,,,01/01/2017,UCLA 2017.pdf,2
,,Police Assist,,Services Rendered- PD,No,,74 GRANGER BLVD @ 26 AMES PL,Marlborough,,,Marlborough PD,,08:45,,,01/01/2017,UCLA 2017.pdf,2
,,Medical,,Transported to Hospital,No,,41 EVELINA DR,Marlborough,,,Marlborough PD,,09:37,,,01/01/2017,UCLA 2017.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,41 EVELINA DR,Marlborough,,,Marlborough PD,,09:38,,,01/01/2017,UCLA 2017.pdf,2
,,"BURGLARY, B & E PAST",,Report,Yes,,424 LINCOLN ST,Marlborough,,,Marlborough PD,,10:54,,,01/01/2017,UCLA 2017.pdf,2
,,SERVE WARRANT,,Arrest(s) Made,Yes,17-2-AR,49 SCHOFIELD DR,Marlborough,,,Marlborough PD,,12:09,,,01/01/2017,UCLA 2017.pdf,2
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,276 WEST MAIN ST,Marlborough,,,Marlborough PD,,12:23,,,01/01/2017,UCLA 2017.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,WEST MAIN ST,Marlborough,,,Marlborough PD,,12:39,,,01/01/2017,UCLA 2017.pdf,2
,,AUTO THEFT,,Report,Yes,,21 FAY CT,Marlborough,,,Marlborough PD,,13:03,,,01/01/2017,UCLA 2017.pdf,2
,,Ambulance Only,,Transported to Hospital,No,,[HUD] 234 WASHINGTON ST,Marlborough,,,Marlborough PD,,14:00,,,01/01/2017,UCLA 2017.pdf,2
,,VANDALISM,,Report,Yes,,58 NEIL ST,Marlborough,,,Marlborough PD,,14:05,,,01/01/2017,UCLA 2017.pdf,2
,,Suspicious M/V,,Services Rendered- PD,No,,175 LAKESIDE AVE,Marlborough,,,Marlborough PD,,14:20,,,01/01/2017,UCLA 2017.pdf,2
,,Animal Complaint,,Services Rendered- PD,No,,72 JEFFERSON ST @ 41 HUDSON ST,Marlborough,,,Marlborough PD,,14:28,,,01/01/2017,UCLA 2017.pdf,2
,,AUTO THEFT,,Services Rendered- PD,No,,36 BRIARWOOD LN,Marlborough,,,Marlborough PD,,14:40,,,01/01/2017,UCLA 2017.pdf,3
,,Medical,,Medical Assistance Rendered,No,,275 WEST MAIN ST Apt. #21,Marlborough,,,Marlborough PD,,16:01,,,01/01/2017,UCLA 2017.pdf,3
,,Medical,,Transported to Hospital,No,,59 EAST MAIN ST,Marlborough,,,Marlborough PD,,16:02,,,01/01/2017,UCLA 2017.pdf,3
