Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Well being check,,Arrest(s) Made,Yes,11-840-AR,181 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,00:34,,,01/01/2012,UCLA 2012.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,214 WEST MAIN ST @ 9 BROAD ST,Marlborough,,,Marlborough PD,,00:49,,,01/01/2012,UCLA 2012.pdf,1
,,DISTURBANCE,,Arrest(s) Made,Yes,11-839-AR,1 PLEASANT PL Apt. #1,Marlborough,,,Marlborough PD,,00:57,,,01/01/2012,UCLA 2012.pdf,1
,,Medical,,Transported to Hospital,No,,51 GREENWOOD ST,Marlborough,,,Marlborough PD,,01:02,,,01/01/2012,UCLA 2012.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,51 GREENWOOD ST,Marlborough,,,Marlborough PD,,01:03,,,01/01/2012,UCLA 2012.pdf,1
,,DISTURBANCE,,Report,Yes,,52 CENTRAL ST,Marlborough,,,Marlborough PD,,01:55,,,01/01/2012,UCLA 2012.pdf,1
,,DISTURBANCE,,Unfounded,No,,60 EAST MAIN ST Apt. #1,Marlborough,,,Marlborough PD,,02:01,,,01/01/2012,UCLA 2012.pdf,1
,,LARCENY,,CRIMINAL COMPLAINT,Yes,,413 LAKESIDE AVE,Marlborough,,,Marlborough PD,,02:27,,,01/01/2012,UCLA 2012.pdf,1
,,Medical,,Transported to Hospital,No,,178 BARNARD RD,Marlborough,,,Marlborough PD,,02:32,,,01/01/2012,UCLA 2012.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,178 BARNARD RD,Marlborough,,,Marlborough PD,,02:32,,,01/01/2012,UCLA 2012.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,53 WOOD RD @ 566 STOW RD,Marlborough,,,Marlborough PD,,02:56,,,01/01/2012,UCLA 2012.pdf,1
,,DPW Called Out,,Services Rendered- PD,No,,,Marlborough,,,Marlborough PD,,03:03,,,01/01/2012,UCLA 2012.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Arrest(s) Made,Yes,11-842-AR,109 COOK LN,Marlborough,,,Marlborough PD,,03:06,,,01/01/2012,UCLA 2012.pdf,1
,,Motor vehicle accident,,No Action Required,No,,109 COOK LN,Marlborough,,,Marlborough PD,,03:13,,,01/01/2012,UCLA 2012.pdf,1
,,SUSPICIOUS ACTIVITY,,Arrest(s) Made,Yes,11-841-AR,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,03:15,,,01/01/2012,UCLA 2012.pdf,2
,,DISTURBANCE,,Services Rendered- PD,No,,141 ELM ST,Marlborough,,,Marlborough PD,,04:14,,,01/01/2012,UCLA 2012.pdf,2
,,DISTURBANCE,,Report,Yes,,55 WARREN AVE,Marlborough,,,Marlborough PD,,04:16,,,01/01/2012,UCLA 2012.pdf,2
,,DISTURBANCE,,Report,Yes,,750 FARM RD,Marlborough,,,Marlborough PD,,04:19,,,01/01/2012,UCLA 2012.pdf,2
