Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,00:24,,,01/01/2011,2011 - Press Log.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,469 LINCOLN ST @ 2 LINCOLN CT,Marlborough,,,Marlborough PD,,00:44,,,01/01/2011,2011 - Press Log.pdf,1
,,DISTURBANCE,,Unfounded,No,,22 BROAD ST,Marlborough,,,Marlborough PD,,00:46,,,01/01/2011,2011 - Press Log.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,152 MAIN ST,Marlborough,,,Marlborough PD,,01:06,,,01/01/2011,2011 - Press Log.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,[MAR 521] 800 BOLTON ST,Marlborough,,,Marlborough PD,,01:16,,,01/01/2011,2011 - Press Log.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,147 BOLTON ST,Marlborough,,,Marlborough PD,,01:35,,,01/01/2011,2011 - Press Log.pdf,1
,,DISTURBANCE,,Report,Yes,,123 BOSTON POST ROAD WEST Apt. #308,Marlborough,,,Marlborough PD,,01:39,,,01/01/2011,2011 - Press Log.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,[MAR 908] 181 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,02:00,,,01/01/2011,2011 - Press Log.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,10 BOND ST,Marlborough,,,Marlborough PD,,02:09,,,01/01/2011,2011 - Press Log.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,10 FAHEY ST,Marlborough,,,Marlborough PD,,02:09,,,01/01/2011,2011 - Press Log.pdf,1
,,MOTOR VEHICLE STOP,,Arrest(s) Made,Yes,11-1-AR,72 HOSMER ST,Marlborough,,,Marlborough PD,,02:28,,,01/01/2011,2011 - Press Log.pdf,1
,,Medical,,Medical Assistance Rendered,No,,181 SHAWMUT AVE,Marlborough,,,Marlborough PD,,03:07,,,01/01/2011,2011 - Press Log.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,181 SHAWMUT AVE,Marlborough,,,Marlborough PD,,03:08,,,01/01/2011,2011 - Press Log.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,176 MAPLE ST @ 2 EDINBORO ST,Marlborough,,,Marlborough PD,,03:50,,,01/01/2011,2011 - Press Log.pdf,1
,,Medical,,Transported to Hospital,No,,10 CLARKE DR,Marlborough,,,Marlborough PD,,04:12,,,01/01/2011,2011 - Press Log.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,10 CLARKE DR,Marlborough,,,Marlborough PD,,04:14,,,01/01/2011,2011 - Press Log.pdf,2
,,DISTURBANCE,,Report,Yes,,60 EAST MAIN ST Apt. #3,Marlborough,,,Marlborough PD,,04:20,,,01/01/2011,2011 - Press Log.pdf,2
,,Harassment,,Report,Yes,,227 LINCOLN ST Apt. #2,Marlborough,,,Marlborough PD,,04:44,,,01/01/2011,2011 - Press Log.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,191 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,05:55,,,01/01/2011,2011 - Press Log.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,460 BOSTON POST ROAD EAST Apt. #407,Marlborough,,,Marlborough PD,,05:57,,,01/01/2011,2011 - Press Log.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,191 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,07:03,,,01/01/2011,2011 - Press Log.pdf,2
,,Medical,,Transported to Hospital,No,,99 PLEASANT ST Apt. #305,Marlborough,,,Marlborough PD,,07:19,,,01/01/2011,2011 - Press Log.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,99 PLEASANT ST Apt. #305,Marlborough,,,Marlborough PD,,07:19,,,01/01/2011,2011 - Press Log.pdf,2
,,FOUND/LOST PROPERTY,,Report,Yes,,114 EAST MAIN ST,Marlborough,,,Marlborough PD,,07:23,,,01/01/2011,2011 - Press Log.pdf,2
,,Medical,,Transported to Hospital,No,,35 PATRICIA RD,Marlborough,,,Marlborough PD,,07:28,,,01/01/2011,2011 - Press Log.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,35 PATRICIA RD,Marlborough,,,Marlborough PD,,07:32,,,01/01/2011,2011 - Press Log.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,500 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,09:03,,,01/01/2011,2011 - Press Log.pdf,2
,,Medical,,Transported to Hospital,No,,121 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,11:27,,,01/01/2011,2011 - Press Log.pdf,2
,,DPW Called Out,,Services Rendered- PD,No,,103 COOK LN,Marlborough,,,Marlborough PD,,11:53,,,01/01/2011,2011 - Press Log.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,230 BROADMEADOW RD,Marlborough,,,Marlborough PD,,11:56,,,01/01/2011,2011 - Press Log.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,655 FARM RD,Marlborough,,,Marlborough PD,,12:03,,,01/01/2011,2011 - Press Log.pdf,2
,,Animal Complaint,,Services Rendered- PD,No,,21 RUSSO DR,Marlborough,,,Marlborough PD,,12:20,,,01/01/2011,2011 - Press Log.pdf,2
,,LARCENY,,Report,Yes,,276 MAIN ST,Marlborough,,,Marlborough PD,,14:16,,,01/01/2011,2011 - Press Log.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,136 LINCOLN ST @ 85 BOLTON ST,Marlborough,,,Marlborough PD,,14:27,,,01/01/2011,2011 - Press Log.pdf,2
,,DISTURBANCE,,Report,Yes,,769 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,14:34,,,01/01/2011,2011 - Press Log.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,108 GOODALE ST,Marlborough,,,Marlborough PD,,15:26,,,01/01/2011,2011 - Press Log.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,99 PLEASANT ST Apt. #221,Marlborough,,,Marlborough PD,,16:23,,,01/01/2011,2011 - Press Log.pdf,3
,,Medical,,Services Rendered- FD,No,,99 PLEASANT ST Apt. #221,Marlborough,,,Marlborough PD,,16:24,,,01/01/2011,2011 - Press Log.pdf,3
