Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Directed Patrol,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,00:00,,,01/01/2014,UCLA 2014.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,00:13,,,01/01/2014,UCLA 2014.pdf,1
,,Medical,,Services Rendered- FD,No,,121 NORTHBORO ROAD EAST Apt. #212,Marlborough,,,Marlborough PD,,00:15,,,01/01/2014,UCLA 2014.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,LINCOLN ST @ GIBBONS ST,Marlborough,,,Marlborough PD,,00:17,,,01/01/2014,UCLA 2014.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,460 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,00:20,,,01/01/2014,UCLA 2014.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,214 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,00:23,,,01/01/2014,UCLA 2014.pdf,1
,,Private Tow,,Private tow,No,,688 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,00:27,,,01/01/2014,UCLA 2014.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,460 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,00:32,,,01/01/2014,UCLA 2014.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,181 W MAIN ST @ 8 GRANT ST,Marlborough,,,Marlborough PD,,00:34,,,01/01/2014,UCLA 2014.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,785 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,00:47,,,01/01/2014,UCLA 2014.pdf,1
,,Suspicious M/V,,Services Rendered- PD,No,,STATION THREE - 260 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,01:08,,,01/01/2014,UCLA 2014.pdf,1
,,Suspicious M/V,,Services Rendered- PD,No,,656 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,01:15,,,01/01/2014,UCLA 2014.pdf,1
,,ASSIST CITIZEN,,Report,Yes,,75 FELTON ST,Marlborough,,,Marlborough PD,,01:20,,,01/01/2014,UCLA 2014.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,325 DICENZO BLVD @ 849 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,01:25,,,01/01/2014,UCLA 2014.pdf,1
,,Suspicious M/V,,Unfounded,No,,453 BIGELOW ST @ 41 DOUCETTE DR,Marlborough,,,Marlborough PD,,01:40,,,01/01/2014,UCLA 2014.pdf,1
,,DISTURBANCE,,Unfounded,No,,760 FARM RD Apt. #212,Marlborough,,,Marlborough PD,,01:43,,,01/01/2014,UCLA 2014.pdf,1
,,DISTURBANCE,,Report,Yes,,596 BOSTON POST ROAD EAST Apt. #18,Marlborough,,,Marlborough PD,,01:58,,,01/01/2014,UCLA 2014.pdf,1
,,DISTURBANCE,,Report,Yes,,181 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,02:09,,,01/01/2014,UCLA 2014.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,STEVENS ST,Marlborough,,,Marlborough PD,,02:23,,,01/01/2014,UCLA 2014.pdf,1
,,DISTURBANCE,,Report,Yes,,111 CULLINANE DR,Marlborough,,,Marlborough PD,,02:33,,,01/01/2014,UCLA 2014.pdf,2
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,18 HOWLAND ST,Marlborough,,,Marlborough PD,,02:57,,,01/01/2014,UCLA 2014.pdf,2
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,870 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,03:32,,,01/01/2014,UCLA 2014.pdf,2
,,Suspicious M/V,,Services Rendered- PD,No,,656 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,03:35,,,01/01/2014,UCLA 2014.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,1 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,04:19,,,01/01/2014,UCLA 2014.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,119 BOSTON POST RD E @ 4 PHELPS ST,Marlborough,,,Marlborough PD,,04:22,,,01/01/2014,UCLA 2014.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,1 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,04:49,,,01/01/2014,UCLA 2014.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,720 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,04:56,,,01/01/2014,UCLA 2014.pdf,2
,,Medical,,Services Rendered- FD,No,,720 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,04:56,,,01/01/2014,UCLA 2014.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,400 BOLTON ST,Marlborough,,,Marlborough PD,,05:22,,,01/01/2014,UCLA 2014.pdf,2
,,Medical,,Services Rendered- FD,No,,400 BOLTON ST,Marlborough,,,Marlborough PD,,05:23,,,01/01/2014,UCLA 2014.pdf,2
,,911 Hangup/Call,,Services Rendered- PD,No,,28 BRIARWOOD LN Apt. #9,Marlborough,,,Marlborough PD,,06:20,,,01/01/2014,UCLA 2014.pdf,2
,,Medical,,Report,Yes,,28 BRIARWOOD LN Apt. #9,Marlborough,,,Marlborough PD,,06:26,,,01/01/2014,UCLA 2014.pdf,2
,,Suspicious M/V,,Services Rendered- PD,No,,80 GRANGER BLVD @ 29 SOUTH BOLTON ST,Marlborough,,,Marlborough PD,,06:30,,,01/01/2014,UCLA 2014.pdf,2
