Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Medical,,Services Rendered- FD,No,,40 BEAUDRY ST,Marlborough,,,Marlborough PD,,00:14,,,01/01/2010,2010 - Press Log.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,40 BEAUDRY ST,Marlborough,,,Marlborough PD,,00:18,,,01/01/2010,2010 - Press Log.pdf,1
,,DISTURBANCE,,Report,Yes,,755 FARM RD,Marlborough,,,Marlborough PD,,00:31,,,01/01/2010,2010 - Press Log.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,246 MAIN ST,Marlborough,,,Marlborough PD,,00:36,,,01/01/2010,2010 - Press Log.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,1 APPLEBRIAR LN @ 355 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,00:45,,,01/01/2010,2010 - Press Log.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,689 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,00:48,,,01/01/2010,2010 - Press Log.pdf,1
,,DISTURBANCE,,Report,Yes,,735 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,00:57,,,01/01/2010,2010 - Press Log.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,17 MAPLE ST,Marlborough,,,Marlborough PD,,00:59,,,01/01/2010,2010 - Press Log.pdf,1
,,COMPLAINT,,Services Rendered- PD,No,,85 BROAD ST Apt. #323,Marlborough,,,Marlborough PD,,01:04,,,01/01/2010,2010 - Press Log.pdf,1
,,Medical,,Services Rendered- FD,No,,420 HEMENWAY ST Apt. #153,Marlborough,,,Marlborough PD,,01:21,,,01/01/2010,2010 - Press Log.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,420 HEMENWAY ST,Marlborough,,,Marlborough PD,,01:24,,,01/01/2010,2010 - Press Log.pdf,1
,,DISTURBANCE,,Unfounded,No,,31 MAIN ST,Marlborough,,,Marlborough PD,,01:31,,,01/01/2010,2010 - Press Log.pdf,1
,,Well being check,,Services Rendered- PD,No,,15 ROBIN DR,Marlborough,,,Marlborough PD,,01:34,,,01/01/2010,2010 - Press Log.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,688 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,01:42,,,01/01/2010,2010 - Press Log.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,18 SOUTH ST,Marlborough,,,Marlborough PD,,02:11,,,01/01/2010,2010 - Press Log.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,96 HOSMER ST,Marlborough,,,Marlborough PD,,02:13,,,01/01/2010,2010 - Press Log.pdf,1
,,DISTURBANCE,,Report,Yes,,231 WEST MAIN ST,Marlborough,,,Marlborough PD,,02:14,,,01/01/2010,2010 - Press Log.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,59 EAST MAIN ST,Marlborough,,,Marlborough PD,,02:50,,,01/01/2010,2010 - Press Log.pdf,1
,,MOTOR VEHICLE STOP,,Arrest(s) Made,Yes,10-1-AR,22 BROAD ST,Marlborough,,,Marlborough PD,,03:17,,,01/01/2010,2010 - Press Log.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,525 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,03:23,,,01/01/2010,2010 - Press Log.pdf,2
,,Parking Violation,,Could Not Locate,No,,500 PLEASANT ST,Marlborough,,,Marlborough PD,,03:59,,,01/01/2010,2010 - Press Log.pdf,2
,,DISTURBANCE,,Unfounded,No,,475 LINCOLN ST Apt. #2,Marlborough,,,Marlborough PD,,04:23,,,01/01/2010,2010 - Press Log.pdf,2
,,DISTURBANCE,,Unfounded,No,,31 HARMONY LN,Marlborough,,,Marlborough PD,,04:32,,,01/01/2010,2010 - Press Log.pdf,2
,,MOTOR VEHICLE STOP,,Arrest(s) Made,Yes,10-2-AR,34 LINCOLN ST @ 17 RYAN CT,Marlborough,,,Marlborough PD,,04:44,,,01/01/2010,2010 - Press Log.pdf,2
,,Medical,,Services Rendered- FD,No,,112 DONALD J. LYNCH BLVD Apt. #106,Marlborough,,,Marlborough PD,,06:09,,,01/01/2010,2010 - Press Log.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,112 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,06:10,,,01/01/2010,2010 - Press Log.pdf,2
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,13 TREMONT ST,Marlborough,,,Marlborough PD,,07:53,,,01/01/2010,2010 - Press Log.pdf,2
,,911 Hangup/Call,,Services Rendered- PD,No,,64 PLEASANT ST Apt. #2R,Marlborough,,,Marlborough PD,,09:20,,,01/01/2010,2010 - Press Log.pdf,2
,,Suspicious M/V,,Services Rendered- PD,No,,117 PLEASANT ST,Marlborough,,,Marlborough PD,,10:06,,,01/01/2010,2010 - Press Log.pdf,2
