Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,9 PHEASANT HILL RD,Marlborough,,,Marlborough PD,,07:15,,,06/21/2022,Call_Log_June_23_2022_to_July_5_2022.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,157 UNION ST,Marlborough,,,Marlborough PD,,07:28,,,06/21/2022,Call_Log_June_23_2022_to_July_5_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,236 BOLTON ST @ 51 UNION ST,Marlborough,,,Marlborough PD,,07:30,,,06/21/2022,Call_Log_June_23_2022_to_July_5_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,19 BELLEVIEW AVE,Marlborough,,,Marlborough PD,,07:35,,,06/21/2022,Call_Log_June_23_2022_to_July_5_2022.pdf,1
,,Medical,,Transported to Hospital,No,,19 BELLEVIEW AVE,Marlborough,,,Marlborough PD,,07:35,,,06/21/2022,Call_Log_June_23_2022_to_July_5_2022.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:37,,,06/21/2022,Call_Log_June_23_2022_to_July_5_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:42,,,06/21/2022,Call_Log_June_23_2022_to_July_5_2022.pdf,1
,,MOTOR VEHICLE STOP,,Report,Yes,22-208-AR,115 GRANGER BLVD @ 0 NEW ST,Marlborough,,,Marlborough PD,,09:17,,,06/21/2022,Call_Log_June_23_2022_to_July_5_2022.pdf,1
,,Medical,,Transported to Hospital,No,,460 BOSTON POST ROAD EAST Apt. #B507,Marlborough,,,Marlborough PD,,09:38,,,06/21/2022,Call_Log_June_23_2022_to_July_5_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,460 BOSTON POST ROAD EAST Apt. #B507,Marlborough,,,Marlborough PD,,09:38,,,06/21/2022,Call_Log_June_23_2022_to_July_5_2022.pdf,1
,,Medical,,Services Rendered- FD,No,,273 WEST MAIN ST Apt. #C6,Marlborough,,,Marlborough PD,,09:45,,,06/21/2022,Call_Log_June_23_2022_to_July_5_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,273 WEST MAIN ST Apt. #C6,Marlborough,,,Marlborough PD,,09:45,,,06/21/2022,Call_Log_June_23_2022_to_July_5_2022.pdf,1
,,"Gas Leak, Inside",,Services Rendered- FD,No,,16 REDBUD WAY Apt. #14,Marlborough,,,Marlborough PD,,10:06,,,06/21/2022,Call_Log_June_23_2022_to_July_5_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 BOLTON ST Apt. #203,Marlborough,,,Marlborough PD,,10:07,,,06/21/2022,Call_Log_June_23_2022_to_July_5_2022.pdf,1
,,Medical,,Transported to Hospital,No,,400 BOLTON ST Apt. #203,Marlborough,,,Marlborough PD,,10:10,,,06/21/2022,Call_Log_June_23_2022_to_July_5_2022.pdf,1
,,Fraud / Forgery,,Services Rendered- PD,No,,20 TASSI DR,Marlborough,,,Marlborough PD,,10:34,,,06/21/2022,Call_Log_June_23_2022_to_July_5_2022.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,32 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,10:37,,,06/21/2022,Call_Log_June_23_2022_to_July_5_2022.pdf,2
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,222 STEARNS RD,Marlborough,,,Marlborough PD,,10:47,,,06/21/2022,Call_Log_June_23_2022_to_July_5_2022.pdf,2
,,Private Tow,,Services Rendered- PD,No,,865 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,10:59,,,06/21/2022,Call_Log_June_23_2022_to_July_5_2022.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,46 BRIARWOOD LN Apt. #8,Marlborough,,,Marlborough PD,,11:06,,,06/21/2022,Call_Log_June_23_2022_to_July_5_2022.pdf,2
