_needs_review,_review_reason,Incident ORI,Incident Number,Incident Date And Time,Incident Type,Incident Address,Incident Address Latitude,Incident Address Longitude
,,PA0350400,2023-00000001,01/01/2023 00:07:14,Tresspassing,216 14TH AVE,41.4125250052128,-75.687254234332
,,PA0350400,2023-00000002,01/01/2023 00:15:01,Water Main/Pipe Break,1036 MONROE AVE,41.414873887186,-75.6479998862376
,,PA0350400,2023-00000003,01/01/2023 00:21:27,Traffic Stop,REGAN PL / 4TH AVE,41.4006626769413,-75.6773058280856
,,PA0350400,2023-00000004,01/01/2023 00:29:50,FIREWORKS,615 BIRCH ST,41.3960861108085,-75.664625317262
,,PA0350400,2023-00000005,01/01/2023 00:03:34,Animal Incident,2115 BOULEVARD AVE,41.4346082777206,-75.6447940083266
,,PA0350400,2023-00000006,01/01/2023 00:43:49,FIREWORKS,500 MEADOW AVE,41.392675994,-75.654390647
,,PA0350400,2023-00000007,01/01/2023 00:45:53,Suicide/Attempt,147 BELVEDERE DR,41.3802360741294,-75.6782574064792
,,PA0350400,2023-00000008,01/01/2023 00:47:06,Domestic,1603 TOWNHOUSE BLVD,41.4259139671347,-75.6673809510997
,,PA0350400,2023-00000009,01/01/2023 00:26:08,FIREWORKS,1101 DARTMOUTH ST,41.4030019705512,-75.6873018440258
,,PA0350400,2023-00000010,01/01/2023 00:42:25,Nuisance Complaint,845 N BROMLEY AVE,41.4233980457869,-75.6738452904101
,,PA0350400,2023-00000011,01/01/2023 00:58:17,Investigation of Situation,1816 ASH ST,41.4094407123696,-75.6379224053109
,,PA0350400,2023-00000012,01/01/2023 01:06:01,Investigation of Situation,303 E ELM ST,41.3971668287187,-75.673115379802
,,PA0350400,2023-00000013,01/01/2023 01:17:37,Investigation of Situation,1607 HAWTHORNE ST,41.429376838655,-75.6740886584868
,,PA0350400,2023-00000014,01/01/2023 01:14:53,Welfare Check,MOOSIC ST / S IRVING AVE,41.4000618291275,-75.655096318087
,,PA0350400,2023-00000015,01/01/2023 00:49:28,FIREWORKS,600 BIRCH ST,41.3963681283514,-75.6651638180202
,,PA0350400,2023-00000016,01/01/2023 01:35:59,Emotionally/Mentally Dist Person,1816 ASH ST,41.4094407123696,-75.6379224053109
,,PA0350400,2023-00000017,01/01/2023 01:06:51,Motor Vehicle Violation,BALD MOUNTAIN RD / S KEYSER AVE,41.4126374613867,-75.7059758370293
,,PA0350400,2023-00000018,01/01/2023 01:57:30,Assist Motorist,W GIBSON ST / N MAIN AVE,41.4235463259349,-75.6723312960172
,,PA0350400,2023-00000019,01/01/2023 02:05:53,Nuisance Complaint,1102 DARTMOUTH ST,41.4030472237057,-75.6872626463995
,,PA0350400,2023-00000020,01/01/2023 02:07:57,Disorderly Conduct,119 JEFFERSON AVE,41.405886559,-75.661866435
,,PA0350400,2023-00000021,01/01/2023 02:09:41,Investigation of Situation,1632 PENN AVE,41.4276118997623,-75.6472348233688
,,PA0350400,2023-00000022,01/01/2023 02:17:03,Drunk/Drinking,119 JEFFERSON AVE,41.405886559,-75.661866435
,,PA0350400,2023-00000023,01/01/2023 02:29:56,Assault,244 ADAMS AVE,41.407603717,-75.661700302
,,PA0350400,2023-00000024,01/01/2023 02:35:26,Shooting,1826 N MAIN AVE,41.4372080273921,-75.6583257858039
,,PA0350400,2023-00000025,01/01/2023 02:35:26,Shooting,1826 N MAIN AVE,41.4372080273921,-75.6583257858039
,,PA0350400,2023-00000026,01/01/2023 03:58:32,Dog Complaint,2623 N MAIN AVE,41.4431327512307,-75.6446082357447
,,PA0350400,2023-00000027,01/01/2023 04:09:40,Intrusion Alarm,405 GILLIGAN ST,41.420396731,-75.663657157
,,PA0350400,2023-00000028,01/01/2023 04:42:02,Weapon,1826 N MAIN AVE,41.4372080273921,-75.6583257858039
,,PA0350400,2023-00000029,01/01/2023 03:56:11,Investigation of Situation,30 LACKAWANNA AVE,41.410322401,-75.670786573
,,PA0350400,2023-00000030,01/01/2023 04:49:50,ALS Incdient,109 S WEBSTER AVE,41.4010285953182,-75.6569762385306
,,PA0350400,2023-00000031,01/01/2023 05:02:19,Emotionally/Mentally Dist Person,1822 MULBERRY ST,41.400731171,-75.64595571
,,PA0350400,2023-00000032,01/01/2023 04:52:20,Domestic,1719 PRICE ST,41.4167841109185,-75.6860943299213
,,PA0350400,2023-00000033,01/01/2023 06:33:09,Domestic,904 W ELM ST,41.4038829835139,-75.6847614038706
,,PA0350400,2023-00000034,01/01/2023 06:49:02,Domestic,420 ADAMS AVE,41.409745196,-75.65931717
,,PA0350400,2023-00000035,01/01/2023 08:20:16,Threats/Non-Physical,1822 MULBERRY ST,41.400731171,-75.64595571
,,PA0350400,2023-00000036,01/01/2023 08:36:15,Transport of Indiviual,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2023-00000037,01/01/2023 08:33:34,Missing Person,1411 N WASHINGTON AVE,41.4232912594829,-75.6469463735274
