_needs_review,_review_reason,Incident ORI,Incident Number,Incident Date And Time,Incident Type,Incident Address,Incident Address Latitude,Incident Address Longitude
,,PA0350400,2022-00035792,10/01/2022 00:09:50,Traffic Stop,CEDAR AVE / PEAR ST,41.3910796415437,-75.6771456076292
,,PA0350400,2022-00035793,10/01/2022 00:14:32,Traffic Stop,500 BIRCH ST,41.3974613964765,-75.6668926601363
,,PA0350400,2022-00035794,10/01/2022 00:15:32,Transport of Indiviual,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2022-00035795,10/01/2022 00:21:57,Traffic Stop,300 N WASHINGTON AVE,41.409206204,-75.662201856
,,PA0350400,2022-00035796,10/01/2022 00:29:48,Police Assistance,110 HOMESTEAD DR,41.3576124386166,-75.5981581041904
,,PA0350400,2022-00035797,10/01/2022 00:35:18,Traffic Stop,1000 MT VERNON AVE,41.4255373019318,-75.6690155356946
,,PA0350400,2022-00035798,10/01/2022 00:48:52,Traffic Stop,702 S MAIN AVE,41.405335633,-75.685949473
,,PA0350400,2022-00035799,10/01/2022 00:51:02,Theft,500 MOUNT PLEASANT DR,41.414833491,-75.671743784
,,PA0350400,2022-00035800,10/01/2022 00:57:51,Traffic Stop,BIRCH ST / GALLAGHER CT,41.3949617449378,-75.6628774202396
,,PA0350400,2022-00035801,10/01/2022 01:05:23,Welfare Check,500 N HYDE PARK AVE,41.4172319151076,-75.677359683958
,,PA0350400,2022-00035802,10/01/2022 01:10:07,Transport of Indiviual,417 RT 315,,
,,PA0350400,2022-00035803,10/01/2022 01:19:42,Traffic Stop,NAY AUG AVE / ELECTRIC ST,41.4360179057235,-75.6562500065887
,,PA0350400,2022-00035804,10/01/2022 01:35:22,Traffic Stop,N WASHINGTON AVE / MULBERRY ST,41.4102985087418,-75.6610557666905
,,PA0350400,2022-00035805,10/01/2022 01:38:31,Traffic Stop,102 WASHINGTON RD,41.4233686573554,-75.6465381135392
,,PA0350400,2022-00035806,10/01/2022 01:36:25,Investigation of Situation,428 CLAY AVE,41.4063161227251,-75.6537401519128
,,PA0350400,2022-00035807,10/01/2022 01:54:23,Traffic Stop,,41.4317515748355,-75.6700384802927
,,PA0350400,2022-00035808,10/01/2022 01:51:41,Investigation of Situation,1175 KANE ST,41.374032693,-75.678761336
,,PA0350400,2022-00035809,10/01/2022 02:03:53,Investigation of Situation,522 1/2 N BROMLEY AVE,41.4180861091932,-75.6782994725248
,,PA0350400,2022-00035810,10/01/2022 02:28:13,Nuisance Complaint,2115 ADAMS AVE,41.43177003141,-75.638202406491
,,PA0350400,2022-00035811,10/01/2022 02:33:35,Traffic Stop,100 WYOMING AVE,41.4076540115991,-75.6662886855235
,,PA0350400,2022-00035812,10/01/2022 02:37:58,Traffic Stop,CEDAR AVE / DUNCAN ST,41.3852571261928,-75.6840083745044
,,PA0350400,2022-00035813,10/01/2022 03:11:20,Investigation of Situation,508 LACKAWANNA AVE,41.406589068,-75.664820535
,,PA0350400,2022-00035814,10/01/2022 03:16:05,Traffic Stop,1120 S WASHINGTON AVE,41.3978788734813,-75.6748407626577
,,PA0350400,2022-00035815,10/01/2022 03:46:11,Intrusion Alarm,601 WYOMING AVE,41.413670231,-75.659705948
,,PA0350400,2022-00035816,10/01/2022 03:49:48,Dog Complaint,913 S MAIN AVE,41.403111251,-75.686467817
,,PA0350400,2022-00035817,10/01/2022 05:18:14,Drunk/Drinking,500 MOUNT PLEASANT DR,41.414833491,-75.671743784
,,PA0350400,2022-00035818,10/01/2022 06:09:01,Intrusion Alarm,3410 N MAIN AVE,41.449572065,-75.638515063
,,PA0350400,2022-00035819,10/01/2022 08:53:30,Disorderly Conduct,445 N 6TH AVE,41.412761209,-75.670349806
,,PA0350400,2022-00035820,10/01/2022 08:55:51,Motor Vehicle Crash,1400 ASH ST,41.4113690307361,-75.6426047393802
,,PA0350400,2022-00035821,10/01/2022 09:20:21,Investigation of Situation,551 MOOSIC ST,41.402634737,-75.659096329
,,PA0350400,2022-00035822,10/01/2022 09:25:31,Intrusion Alarm,1401 N LINCOLN AVE,41.4333390991423,-75.6667911139462
,,PA0350400,2022-00035823,10/01/2022 09:28:02,Neighbor Dispute,1128 S MAIN AVE,41.4001412513497,-75.6875804645907
,,PA0350400,2022-00035824,10/01/2022 09:48:04,Intrusion Alarm,437 W MARKET ST,41.441680303,-75.66061943
,,PA0350400,2022-00035825,10/01/2022 09:55:17,Person with firearm,1134 LUZERNE ST,41.408926783,-75.685548386
,,PA0350400,2022-00035826,10/01/2022 10:09:49,Traffic Stop,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2022-00035827,10/01/2022 10:04:59,Abandoned Vehicle,635 ORCHARD ST,41.3998953039503,-75.6593454724664
,,PA0350400,2022-00035828,10/01/2022 10:10:01,Investigation of Situation,1040 S WASHINGTON AVE,41.398608432,-75.674175885
,,PA0350400,2022-00035829,10/01/2022 10:26:33,Intrusion Alarm,119 OAK ST,41.4371422523056,-75.6590611895773
,,PA0350400,2022-00035830,10/01/2022 10:26:54,Emotionally/Mentally Dist Person,210 MEADOW AVE,41.395656459,-75.651051743
,,PA0350400,2022-00035831,10/01/2022 10:28:50,Dead on Arrival,1023 WHEELER AVE,41.4104315110899,-75.6390001938295
,,PA0350400,2022-00035832,10/01/2022 10:29:15,Fraud,315 FRANKLIN AVE,41.4117352209432,-75.6659774073561
,,PA0350400,2022-00035833,10/01/2022 10:49:49,Escort,1239 ST ANN ST,41.402316105,-75.690237067
,,PA0350400,2022-00035834,10/01/2022 11:09:02,Automatic Fire Alarm,348 ADAMS AVE,41.408830664,-75.660339135
,,PA0350400,2022-00035835,10/01/2022 11:16:33,Motor Vehicle Crash,320 MEADOW AVE,41.394909311,-75.651876092
,,PA0350400,2022-00035836,10/01/2022 11:44:29,Tresspassing,313 ALDER ST,41.4009270266615,-75.6677174187154
,,PA0350400,2022-00035837,10/01/2022 12:01:00,Dog Complaint,309 13TH AVE,41.4112179841248,-75.6870693278758
,,PA0350400,2022-00035838,10/01/2022 12:02:41,Protection from Abuse Violation,428 15TH AVE,41.4100350757505,-75.691408122192
,,PA0350400,2022-00035839,10/01/2022 12:32:50,Suicide/Attempt,610 S WASHINGTON AVE,41.402128809,-75.670166453
,,PA0350400,2022-00035840,10/01/2022 12:40:08,Welfare Check,1408 S IRVING AVE,41.389019020895,-75.6674166867504
,,PA0350400,2022-00035841,10/01/2022 12:56:47,ATV,PITTSTON AVE / FIG ST,41.3916350804072,-75.6734925422711
,,PA0350400,2022-00035842,10/01/2022 13:09:16,ATV,1300 LUZERNE ST,41.4101790855256,-75.6881483215544
,,PA0350400,2022-00035843,10/01/2022 13:09:50,Domestic,631 N IRVING AVE,41.4066261176577,-75.6478267491369
,,PA0350400,2022-00035844,10/01/2022 13:11:49,Investigation of Situation,1019 S WEBSTER AVE,41.3933612903892,-75.6654235331343
,,PA0350400,2022-00035845,10/01/2022 13:11:01,Parking Complaint,603 FELLOWS ST,41.4043582829027,-75.6793364823706
,,PA0350400,2022-00035846,10/01/2022 13:33:24,Shoplifter/Retail Theft,500 MOUNT PLEASANT DR,41.414833491,-75.671743784
,,PA0350400,2022-00035847,10/01/2022 13:33:10,Automatic Fire Alarm,504 PENN AVE,41.413230268,-75.662153664
,,PA0350400,2022-00035848,10/01/2022 13:43:06,Harassment,1934 N WASHINGTON AVE,41.4307047129379,-75.6408742467418
,,PA0350400,2022-00035849,10/01/2022 14:09:38,Investigation of Situation,1134 LUZERNE ST,41.408926783,-75.685548386
,,PA0350400,2022-00035850,10/01/2022 14:25:16,Investigation of Situation,119 GREEN PL,41.4187853704094,-75.6587869747493
,,PA0350400,2022-00035851,10/01/2022 15:17:55,Escort,1136 LUZERNE ST,41.4089604155107,-75.685652629352
,,PA0350400,2022-00035852,10/01/2022 15:29:49,Suicide/Attempt,819 S WEBSTER AVE,41.3950585276633,-75.6635621753939
