_needs_review,_review_reason,Incident ORI,Incident Number,Incident Date And Time,Incident Type,Incident Address,Incident Address Latitude,Incident Address Longitude
,,PA0350400,2022-00022691,07/01/2022 00:00:31,Disorderly Conduct,117 W MARKET ST,41.438062547,-75.657287112
,,PA0350400,2022-00022692,07/01/2022 00:13:26,Nuisance Complaint,,41.396,-75.639
,,PA0350400,2022-00022693,07/01/2022 00:30:22,Suspicious Vehicle,MOOSIC ST / SCRANTON POCONO HWY,41.3951198277508,-75.6455958588296
,,PA0350400,2022-00022694,07/01/2022 00:32:01,Disorderly Conduct,,41.35195,-75.662604
,,PA0350400,2022-00022695,07/01/2022 00:46:08,ALS Incdient,617 N MAIN AVE,41.4184759091566,-75.6749956058237
,,PA0350400,2022-00022696,07/01/2022 01:10:28,Riot/Mob Fight,441 N MAIN AVE,41.416048660685,-75.676378237692
,,PA0350400,2022-00022697,07/01/2022 01:37:52,Drunk/Drinking,600 N MAIN AVE,41.4179432569018,-75.675197644899
,,PA0350400,2022-00022698,07/01/2022 01:44:33,Drugs,131 N MAIN AVE,41.413030471,-75.679636333
,,PA0350400,2022-00022699,07/01/2022 02:33:01,Drunk/Drinking,CLAY AVE / MULBERRY ST,41.4059671656804,-75.6541780866722
,,PA0350400,2022-00022700,07/01/2022 02:36:33,Drugs,N BROMLEY AVE / ORAM ST,41.4223892603944,-75.6746523615924
,,PA0350400,2022-00022701,07/01/2022 02:45:57,Investigation of Situation,500 MOUNT PLEASANT DR,41.414833491,-75.671743784
,,PA0350400,2022-00022702,07/01/2022 02:34:35,Nuisance Complaint,BIRCH ST / MEADOW AVE,41.3908089879302,-75.6562893281641
,,PA0350400,2022-00022703,07/01/2022 02:55:44,Nuisance Complaint,326 BIDEN ST,41.4090908220267,-75.6655889631476
,,PA0350400,2022-00022704,07/01/2022 02:58:50,Drunk/Drinking,,41.35195,-75.662604
,,PA0350400,2022-00022705,07/01/2022 03:55:04,Tresspassing,654 N HYDE PARK AVE,41.4194647871763,-75.6754689502791
,,PA0350400,2022-00022706,07/01/2022 04:08:00,Criminal Mischief,447 4TH AVE,41.4030242841672,-75.6753877598267
,,PA0350400,2022-00022707,07/01/2022 05:23:43,Harassment,507 COURT ST,41.4263345779893,-75.6609318870439
,,PA0350400,2022-00022708,07/01/2022 05:28:53,Motor Vehicle Violation,1227 S MAIN AVE,41.399066869,-75.68788579
,,PA0350400,2022-00022709,07/01/2022 05:47:14,Intrusion Alarm,3277 PITTSTON AVE,41.375412409,-75.696151782
,,PA0350400,2022-00022710,07/01/2022 06:12:56,Intrusion Alarm,122 ARNOLD AVE,41.391402041,-75.639114284
,,PA0350400,2022-00022711,07/01/2022 06:24:39,Investigation of Situation,1100 MOOSIC ST,41.396698044,-75.649789517
,,PA0350400,2022-00022712,07/01/2022 06:58:07,Special Duty,1300 PENN AVE,41.4225187756456,-75.651832244888
,,PA0350400,2022-00022713,07/01/2022 06:50:11,Assault,117 WALNUT ST,41.4231378625173,-75.6558777779067
,,PA0350400,2022-00022714,07/01/2022 07:14:40,Assault,424 WYOMING AVE,41.411504087,-75.661983766
,,PA0350400,2022-00022715,07/01/2022 07:32:49,Investigation of Situation,1705 DOROTHY ST,41.4278594162511,-75.6767826788404
,,PA0350400,2022-00022716,07/01/2022 07:53:18,Welfare Check,409 OLIVE ST,41.4132920866064,-75.6593567460852
,,PA0350400,2022-00022717,07/01/2022 07:53:30,ALS Incdient,234 S EDWARDS CT,41.4099564393533,-75.682097406742
,,PA0350400,2022-00022718,07/01/2022 07:57:21,Motor Vehicle Crash,SANDERSON AVE / E MARKET ST,41.433112984286,-75.6480394565998
,,PA0350400,2022-00022719,07/01/2022 08:21:48,Welfare Check,,41.4317515748355,-75.6700384802927
,,PA0350400,2022-00022720,07/01/2022 09:01:57,Parking Complaint,300 LACKAWANNA AVE,41.408298110715,-75.6675645834704
,,PA0350400,2022-00022721,07/01/2022 09:11:18,Harassment,2303 DURKIN AVE,41.4468730879999,-75.6570502588656
,,PA0350400,2022-00022722,07/01/2022 09:20:15,Welfare Check,606 CEDAR AVE,41.400247027,-75.66704155
,,PA0350400,2022-00022723,07/01/2022 09:27:02,Service of Subpoena,,41.4583896770001,-75.666121948
,,PA0350400,2022-00022724,07/01/2022 09:38:07,Burglary,438 3RD AVE,41.4027489306342,-75.6746343274835
,,PA0350400,2022-00022725,07/01/2022 09:41:20,Hit and Run Accident,41.42064416~-75.661803703,41.42064416,-75.661803703
,,PA0350400,2022-00022726,07/01/2022 09:44:14,Attempt to Locate,1451 ST ANN ST,41.4044673849078,-75.6946152196585
,,PA0350400,2022-00022727,07/01/2022 09:34:10,Dog Complaint,1014 CEDAR AVE,41.3965446098791,-75.6703468214891
,,PA0350400,2022-00022728,07/01/2022 10:09:02,Hit and Run Accident,220 S 7TH AVE,41.409251979,-75.676225244
,,PA0350400,2022-00022729,07/01/2022 10:07:24,Lockout,2133 DOROTHY ST,41.4303542507138,-75.6819277496196
,,PA0350400,2022-00022730,07/01/2022 10:44:30,Shoplifter/Retail Theft,3101 PITTSTON AVE,41.3774458136989,-75.6934473987527
,,PA0350400,2022-00022731,07/01/2022 10:48:16,Stolen Vehicle,2 SCRANTON POCONO HWY,41.3956905985131,-75.6388460955034
,,PA0350400,2022-00022732,07/01/2022 10:50:54,Animal Incident,,41.35195,-75.662604
,,PA0350400,2022-00022733,07/01/2022 10:51:57,Theft,1822 MULBERRY ST,41.400731171,-75.64595571
,,PA0350400,2022-00022734,07/01/2022 11:11:25,Overdose,702 ELECTRIC ST,41.4326187425624,-75.648272362206
,,PA0350400,2022-00022735,07/01/2022 11:55:26,Lost/Recovered Property,100 S HYDE PARK AVE,41.4130493914195,-75.6816009441739
,,PA0350400,2022-00022736,07/01/2022 11:58:25,Domestic,1023 N IRVING AVE,41.4118023917786,-75.642414208506
,,PA0350400,2022-00022737,07/01/2022 12:06:44,Warrant Service,947 WOODLAWN ST,41.4343722271607,-75.641625040209
,,PA0350400,2022-00022738,07/01/2022 12:09:19,Hit and Run Accident,1735 N KEYSER AVE,41.444997437,-75.669498543
,,PA0350400,2022-00022739,07/01/2022 12:27:07,Other unspecified incident,130 N WASHINGTON AVE,41.407054193,-75.664599254
,,PA0350400,2022-00022740,07/01/2022 12:28:26,Motor Vehicle Crash,PITTSTON AVE / RIVER ST,41.4008984245725,-75.6632405288682
,,PA0350400,2022-00022741,07/01/2022 11:11:30,Theft,1006 PITTSTON AVE,41.395762625,-75.668999579
,,PA0350400,2022-00022742,07/01/2022 12:48:02,Child Custody Incident,335 E LOCUST ST,41.3956990622139,-75.6730358360732
,,PA0350400,2022-00022743,07/01/2022 12:47:44,Investigation of Situation,714 RIVER ST,41.3983578159218,-75.6592653381872
,,PA0350400,2022-00022744,07/01/2022 12:53:08,Landlord/Tennant Dispute,521 PROSPECT AVE,41.3987455921261,-75.6626172255582
,,PA0350400,2022-00022745,07/01/2022 13:12:14,Fight,1117 N MAIN AVE,41.428929904,-75.666837853
,,PA0350400,2022-00022746,07/01/2022 09:59:30,Dog Complaint,605 FELLOWS ST,41.4043760170347,-75.6793712746449
,,PA0350400,2022-00022747,07/01/2022 13:19:27,Intrusion Alarm,500 PENN AVE,41.413194,-75.662194242
,,PA0350400,2022-00022748,07/01/2022 13:26:20,Welfare Check,966 RIDGE AVE,41.4098472298642,-75.641357341309
,,PA0350400,2022-00022749,07/01/2022 13:13:23,Abandoned Vehicle,130 N HYDE PARK AVE,41.4137169542746,-75.6807195140567
,,PA0350400,2022-00022750,07/01/2022 13:45:31,Shoplifter/Retail Theft,400 LACKAWANNA AVE,41.407489603,-75.666280785
,,PA0350400,2022-00022751,07/01/2022 13:49:42,Motor Vehicle Crash,101 N MAIN AVE,41.412544679,-75.680213419
,,PA0350400,2022-00022752,07/01/2022 12:34:31,Theft,925 S WEBSTER AVE,41.3941681715132,-75.6645395936361
,,PA0350400,2022-00022753,07/01/2022 14:01:55,Assist Motorist,1117 N MAIN AVE,41.428929904,-75.666837853
,,PA0350400,2022-00022754,07/01/2022 14:08:27,Highway/Road Hazard,1555 N KEYSER AVE,41.44120282,-75.677112714
,,PA0350400,2022-00022755,07/01/2022 13:10:49,Theft,218 N MAIN AVE,41.413969929,-75.678359647
,,PA0350400,2022-00022756,07/01/2022 14:47:40,Person with firearm,NEW ST / CAPOUSE AVE,41.4176359016751,-75.6585649046259
,,PA0350400,2022-00022757,07/01/2022 15:05:26,Shoplifter/Retail Theft,400 LACKAWANNA AVE,41.407489603,-75.666280785
,,PA0350400,2022-00022758,07/01/2022 15:18:04,Animal Incident,BIDEN ST / ADAMS AVE,41.4070864015865,-75.6623503466407
,,PA0350400,2022-00022759,07/01/2022 15:19:02,Animal Incident,1330 LAFAYETTE ST,41.4159495737156,-75.6811533576591
,,PA0350400,2022-00022760,07/01/2022 15:08:28,Intrusion Alarm,100 HUDSON AVE,41.429497961605,-75.6917084688547
,,PA0350400,2022-00022761,07/01/2022 14:50:29,Hit and Run Accident,13 AMITY CT,41.4186477506903,-75.6598172115022
